ambito_nombre,embalse_nombre,mes,2020,2021,media_5,media_10
Ebro,González Lacasa,9,12.0,8.5,11.809999999999999,11.555
Ebro,González Lacasa,10,9.5,6.25,9.440000000000001,8.745000000000001
Ebro,González Lacasa,11,9.555555555555555,6.2,8.99,8.26
Ebro,González Lacasa,12,13.777777777777779,12.25,12.22,11.2
Ebro,"Grado, El",1,386.75,387.75,357.68,363.985
Ebro,"Grado, El",2,384.25,385.375,382.4,376.0
Ebro,"Grado, El",3,386.8,385.4,386.16999999999996,375.71500000000003
Ebro,"Grado, El",4,379.25,377.5,379.12,373.855
Ebro,"Grado, El",5,381.54545454545456,378.14285714285717,377.99,372.195
Ebro,"Grado, El",6,386.4,375.8,376.90999999999997,369.82
Ebro,"Grado, El",7,365.5,369.25,355.88,344.65999999999997
Ebro,"Grado, El",8,333.22222222222223,347.2,325.26,320.08000000000004
Ebro,"Grado, El",9,323.8888888888889,302.25,281.64,292.335
Ebro,"Grado, El",10,323.5,278.25,264.52,280.305
Ebro,"Grado, El",11,318.3333333333333,277.0,301.4,308.49
Ebro,"Grado, El",12,366.22222222222223,338.5,355.83000000000004,350.645
Ebro,Guiamets,1,4.75,5.5,4.17,5.285
Ebro,Guiamets,2,6.0,5.5,4.8,5.575
Ebro,Guiamets,3,5.8,5.2,4.8,5.665
Ebro,Guiamets,4,5.833333333333333,4.75,4.9,6.05
Ebro,Guiamets,5,6.2727272727272725,4.714285714285714,4.82,6.26
Ebro,Guiamets,6,8.0,6.0,4.85,6.125
Ebro,Guiamets,7,7.125,5.0,4.41,5.695
Ebro,Guiamets,8,6.666666666666667,4.8,3.9,5.154999999999999
Ebro,Guiamets,9,6.222222222222222,4.0,3.4,4.7
Ebro,Guiamets,10,5.875,4.0,3.47,4.6049999999999995
Ebro,Guiamets,11,5.333333333333333,4.0,3.7,4.74
Ebro,Guiamets,12,5.666666666666667,4.0,3.85,5.14
Ebro,Ip,1,2.1666666666666665,1.25,1.64,2.2600000000000002
Ebro,Ip,2,2.1666666666666665,1.75,1.7,2.175
Ebro,Ip,3,1.6666666666666667,1.1,1.45,1.855
Ebro,Ip,4,1.5,1.25,1.41,2.0149999999999997
Ebro,Ip,5,3.1818181818181817,2.2857142857142856,3.59,3.6350000000000002
Ebro,Ip,6,3.7,3.0,4.38,4.3
Ebro,Ip,7,3.125,2.25,3.9299999999999997,3.85
Ebro,Ip,8,2.0,1.2,2.94,2.955
Ebro,Ip,9,1.3333333333333333,1.0,2.42,2.23
Ebro,Ip,10,1.625,1.0,2.13,2.175
Ebro,Ip,11,2.3333333333333335,1.8,2.5100000000000002,2.68
Ebro,Ip,12,1.6666666666666667,1.0,2.0300000000000002,2.23
Ebro,Irabia,1,9.666666666666666,10.625,8.959999999999999,9.455
Ebro,Irabia,2,8.083333333333334,9.625,9.95,10.025
Ebro,Irabia,3,9.466666666666667,9.4,10.22,10.67
Ebro,Irabia,4,8.583333333333334,8.5,8.98,9.934999999999999
Ebro,Irabia,5,8.818181818181818,7.571428571428571,9.28,9.85
Ebro,Irabia,6,7.4,6.2,9.26,8.93
Ebro,Irabia,7,6.75,6.0,8.0,7.825
Ebro,Irabia,8,6.888888888888889,6.0,8.4,7.575
Ebro,Irabia,9,6.888888888888889,6.0,8.27,7.725
Ebro,Irabia,10,8.125,6.25,6.69,6.659999999999999
Ebro,Irabia,11,7.333333333333333,5.6,7.220000000000001,6.935
Ebro,Irabia,12,10.0,11.0,9.49,9.485
Ebro,Itoiz,1,309.75,315.875,243.11999999999998,233.95999999999998
Ebro,Itoiz,2,327.4166666666667,347.0,300.95,288.8
Ebro,Itoiz,3,343.46666666666664,349.0,324.89,312.95
Ebro,Itoiz,4,347.25,343.375,332.37,319.09499999999997
Ebro,Itoiz,5,352.3636363636364,340.14285714285717,333.8,324.35
Ebro,Itoiz,6,332.5,301.6,328.0,318.65500000000003
Ebro,Itoiz,7,288.0,264.5,284.21999999999997,277.34000000000003
Ebro,Itoiz,8,234.66666666666666,212.6,232.0,222.0
Ebro,Itoiz,9,199.55555555555554,178.25,189.42000000000002,172.16500000000002
Ebro,Itoiz,10,186.5,162.75,172.04000000000002,151.68
Ebro,Itoiz,11,190.77777777777777,162.4,182.48,162.605
Ebro,Itoiz,12,271.55555555555554,279.75,241.01,208.01
Ebro,Lanuza,1,9.083333333333334,8.375,8.040000000000001,7.68
Ebro,Lanuza,2,10.833333333333334,11.125,10.0,8.3
Ebro,Lanuza,3,11.933333333333334,12.1,11.64,9.004999999999999
Ebro,Lanuza,4,11.666666666666666,11.75,10.35,8.34
Ebro,Lanuza,5,11.727272727272727,12.0,12.059999999999999,11.41
Ebro,Lanuza,6,14.6,14.8,13.790000000000001,13.375
Ebro,Lanuza,7,15.75,15.75,16.04,16.07
Ebro,Lanuza,8,13.0,12.2,13.87,13.615
Ebro,Lanuza,9,4.888888888888889,3.5,6.0,6.85
Ebro,Lanuza,10,5.375,3.5,4.67,4.86
Ebro,Lanuza,11,8.777777777777779,5.4,7.63,6.8
Ebro,Lanuza,12,8.444444444444445,6.25,7.5,7.025
Ebro,Las Fitas,1,5.916666666666667,6.5,6.9375,6.9375
Ebro,Las Fitas,2,7.166666666666667,7.0,7.875,7.875
Ebro,Las Fitas,3,7.333333333333333,7.0,7.9375,7.9375
Ebro,Las Fitas,4,7.333333333333333,7.0,7.75,7.75
Ebro,Las Fitas,5,7.454545454545454,7.142857142857143,7.75,7.75
Ebro,Las Fitas,6,8.0,8.0,7.5,7.5
Ebro,Las Fitas,7,7.375,7.25,7.1875,7.1875
Ebro,Las Fitas,8,6.888888888888889,6.8,6.7625,6.7625
Ebro,Las Fitas,9,6.333333333333333,6.0,6.4,6.4
Ebro,Las Fitas,10,6.0,6.0,6.279999999999999,6.279999999999999
Ebro,Las Fitas,11,6.0,6.0,6.4,6.4
Ebro,Las Fitas,12,6.0,6.0,6.4,6.4
Ebro,Laverné,1,20.916666666666668,20.25,24.425,24.425
Ebro,Laverné,2,23.25,23.125,25.375,25.375
Ebro,Laverné,3,28.066666666666666,28.3,29.5875,29.5875
Ebro,Laverné,4,35.083333333333336,34.75,34.65,34.65
Ebro,Laverné,5,32.63636363636363,31.428571428571427,33.1625,33.1625
Ebro,Laverné,6,28.6,22.0,31.2375,31.2375
Ebro,Laverné,7,26.5,17.25,29.55,29.55
Ebro,Laverné,8,22.22222222222222,12.0,26.6875,26.6875
Ebro,Laverné,9,22.22222222222222,7.5,24.25,24.25
Ebro,Laverné,10,20.75,8.25,23.46,23.46
Ebro,Laverné,11,17.77777777777778,8.0,21.15,21.15
Ebro,Laverné,12,17.666666666666668,6.0,19.06,19.06
Ebro,Lechago,1,10.0,10.0,10.0,10.0
Ebro,Lechago,2,10.0,10.0,10.0,10.0
Ebro,Lechago,3,10.0,10.0,10.0,10.0
Ebro,Lechago,4,10.125,10.125,10.0,10.0
Ebro,Lechago,5,10.0,10.0,10.0,10.0
Ebro,Lechago,6,10.0,10.0,10.0,10.0
Ebro,Lechago,7,10.0,10.0,10.0,10.0
Ebro,Lechago,8,9.2,9.2,9.2,9.2
Ebro,Lechago,9,9.0,9.0,9.0,9.0
Ebro,Lechago,10,9.5,9.0,9.5,9.5
Ebro,Lechago,11,9.555555555555555,9.2,9.6,9.6
Ebro,Lechago,12,10.0,10.0,10.0,10.0
Ebro,Llauset,1,8.666666666666666,8.25,8.49,9.879999999999999
Ebro,Llauset,2,11.583333333333334,11.0,10.65,10.775
Ebro,Llauset,3,10.133333333333333,8.3,10.22,10.65
Ebro,Llauset,4,8.75,6.5,8.49,9.75
Ebro,Llauset,5,8.818181818181818,6.428571428571429,9.370000000000001,10.53
Ebro,Llauset,6,10.5,8.6,12.1,13.075
Ebro,Llauset,7,12.125,10.5,13.63,14.41
Ebro,Llauset,8,10.555555555555555,9.8,12.53,13.365
Ebro,Llauset,9,6.333333333333333,4.0,9.09,10.315000000000001
Ebro,Llauset,10,9.5,8.5,10.120000000000001,10.52
Ebro,Llauset,11,10.555555555555555,8.2,10.09,10.715
Ebro,Llauset,12,9.555555555555555,7.75,9.64,10.105
Ebro,Loteta (La),1,65.66666666666667,80.75,32.29,30.764999999999997
Ebro,Loteta (La),2,67.66666666666667,82.75,33.5,31.45
Ebro,Loteta (La),3,72.26666666666667,88.6,37.36,32.38
Ebro,Loteta (La),4,77.41666666666667,91.75,42.5,34.36
Ebro,Loteta (La),5,82.27272727272727,95.42857142857143,47.62,37.480000000000004
Ebro,Loteta (La),6,82.4,97.8,49.86,39.28
Ebro,Loteta (La),7,80.875,96.25,48.769999999999996,38.15
Ebro,Loteta (La),8,80.33333333333333,93.8,47.239999999999995,35.995
Ebro,Loteta (La),9,75.22222222222223,92.5,46.980000000000004,34.565
Ebro,Loteta (La),10,75.875,91.5,46.55,33.36
Ebro,Loteta (La),11,77.44444444444444,90.2,46.54,33.095
Ebro,Loteta (La),12,75.44444444444444,90.0,47.0,33.25
Ebro,Maidevera,1,12.75,15.25,10.35,10.684999999999999
Ebro,Maidevera,2,13.75,16.0,11.2,11.6
Ebro,Maidevera,3,14.733333333333333,16.8,12.309999999999999,12.834999999999999
Ebro,Maidevera,4,16.75,18.0,13.86,14.355
Ebro,Maidevera,5,18.272727272727273,18.714285714285715,14.940000000000001,15.34
Ebro,Maidevera,6,19.5,19.6,15.2,15.430000000000001
Ebro,Maidevera,7,19.25,18.5,14.55,14.365
Ebro,Maidevera,8,17.11111111111111,15.6,12.14,11.965
Ebro,Maidevera,9,14.88888888888889,13.25,10.190000000000001,9.985
Ebro,Maidevera,10,14.25,12.5,9.9,9.629999999999999
Ebro,Maidevera,11,14.0,12.4,9.879999999999999,9.705
Ebro,Maidevera,12,14.666666666666666,13.0,10.22,10.395
Ebro,Mansilla,1,50.583333333333336,46.875,34.010000000000005,39.425
Ebro,Mansilla,2,57.25,55.75,46.95,49.45
Ebro,Mansilla,3,58.333333333333336,56.7,53.98,53.585
Ebro,Mansilla,4,60.25,59.25,55.029999999999994,55.175
Ebro,Mansilla,5,61.0,60.285714285714285,54.989999999999995,57.895
Ebro,Mansilla,6,59.1,59.4,53.839999999999996,56.15
Ebro,Mansilla,7,55.25,58.0,48.45,49.705
Ebro,Mansilla,8,46.44444444444444,47.8,38.83,39.480000000000004
Ebro,Mansilla,9,35.44444444444444,37.0,29.639999999999997,29.49
Ebro,Mansilla,10,30.625,30.75,24.490000000000002,23.585
Ebro,Mansilla,11,30.333333333333332,28.8,24.509999999999998,23.61
Ebro,Mansilla,12,36.55555555555556,38.25,33.96,31.560000000000002
Ebro,Mediano,1,208.33333333333334,155.5,241.09,237.32
Ebro,Mediano,2,242.33333333333334,193.5,262.75,267.125
Ebro,Mediano,3,271.2,235.0,318.23,312.275
Ebro,Mediano,4,292.6666666666667,246.75,345.71999999999997,337.48
Ebro,Mediano,5,352.0,310.57142857142856,379.65999999999997,367.425
Ebro,Mediano,6,393.6,356.0,386.19,372.105
Ebro,Mediano,7,342.25,277.5,327.78000000000003,326.375
Ebro,Mediano,8,212.0,129.4,208.10999999999999,215.26
Ebro,Mediano,9,105.33333333333333,76.75,138.79000000000002,137.725
Ebro,Mediano,10,95.125,94.5,139.17000000000002,144.68
Ebro,Mediano,11,149.88888888888889,134.2,168.44,193.525
Ebro,Mediano,12,149.77777777777777,115.0,168.23,216.89499999999998
Ebro,Mequinenza,1,1203.4166666666667,1109.125,1120.6299999999999,1155.77
Ebro,Mequinenza,2,1309.5,1259.375,1343.8,1325.225
Ebro,Mequinenza,3,1210.2666666666667,1156.8,1247.2,1297.04
Ebro,Mequinenza,4,1255.1666666666667,1175.375,1247.27,1289.605
Ebro,Mequinenza,5,1324.5454545454545,1263.7142857142858,1259.92,1315.8600000000001
Ebro,Mequinenza,6,1356.6,1238.0,1302.24,1346.845
Ebro,Mequinenza,7,1315.625,1225.0,1243.72,1271.31
Ebro,Mequinenza,8,1171.111111111111,1052.0,1096.53,1127.08
Ebro,Mequinenza,9,1145.3333333333333,1008.0,1016.49,1057.3899999999999
Ebro,Mequinenza,10,1073.5,967.75,956.7599999999999,1005.6899999999999
Ebro,Mequinenza,11,882.2222222222222,843.6,922.5200000000001,1013.655
Ebro,Mequinenza,12,1057.3333333333333,1167.75,1059.3700000000001,1132.48
Ebro,Moneva,1,4.666666666666667,6.0,2.4,1.8
Ebro,Moneva,2,6.0,6.5,3.2,2.225
Ebro,Moneva,3,6.0,6.5,3.4,2.42
Ebro,Moneva,4,6.083333333333333,6.625,3.1,2.505
Ebro,Moneva,5,6.818181818181818,7.285714285714286,3.4,2.725
Ebro,Moneva,6,6.6,7.0,3.6399999999999997,2.67
Ebro,Moneva,7,6.875,6.75,3.63,2.575
Ebro,Moneva,8,6.222222222222222,5.8,3.31,2.355
Ebro,Moneva,9,5.555555555555555,5.0,3.0,2.2
Ebro,Moneva,10,5.5,5.0,3.08,2.04
Ebro,Moneva,11,5.888888888888889,5.8,3.3600000000000003,2.255
Ebro,Moneva,12,6.0,6.0,3.4,2.3
Ebro,Monteagudo,1,4.75,5.125,4.85,4.3
Ebro,Monteagudo,2,5.0,5.5,5.0,4.425
Ebro,Monteagudo,3,5.0,5.5,5.0,4.58
Ebro,Monteagudo,4,5.166666666666667,5.625,5.1,4.785
Ebro,Monteagudo,5,5.818181818181818,6.285714285714286,5.279999999999999,4.8
Ebro,Monteagudo,6,5.5,6.0,5.05,4.7
Ebro,Monteagudo,7,5.5,6.0,5.0,4.6
Ebro,Monteagudo,8,5.333333333333333,5.8,4.91,4.4799999999999995
Ebro,Monteagudo,9,4.444444444444445,5.0,4.6,4.095000000000001
Ebro,Monteagudo,10,4.5,5.0,4.6,4.18
Ebro,Monteagudo,11,4.666666666666667,5.2,4.64,4.2700000000000005
Ebro,Monteagudo,12,4.888888888888889,6.0,4.8,4.42
Ebro,Montearagón,1,12.125,12.125,13.25,13.25
Ebro,Montearagón,2,13.5,13.5,16.0,16.0
Ebro,Montearagón,3,13.8,13.8,16.6,16.6
Ebro,Montearagón,4,13.5,13.5,15.75,15.75
Ebro,Montearagón,5,13.857142857142858,13.857142857142858,15.0,15.0
Ebro,Montearagón,6,13.4,13.4,13.4,13.4
Ebro,Montearagón,7,11.5,11.5,11.5,11.5
Ebro,Montearagón,8,9.6,9.6,9.6,9.6
Ebro,Montearagón,9,8.5,8.5,8.5,8.5
Ebro,Montearagón,10,9.25,7.5,9.25,9.25
Ebro,Montearagón,11,8.88888888888889,7.2,9.1,9.1
Ebro,Montearagón,12,10.88888888888889,9.5,10.75,10.75
Ebro,Nagore,1,5.0,5.0,5.0,5.0
Ebro,Nagore,2,5.0,5.0,5.0,5.0
Ebro,Nagore,3,5.0,5.0,5.0,5.0
Ebro,Nagore,4,5.0,5.0,5.0,5.0
Ebro,Nagore,5,5.0,5.0,5.0,5.0
Ebro,Nagore,6,5.0,5.0,5.0,5.0
Ebro,Nagore,7,5.0,5.0,5.0,5.0
Ebro,Nagore,8,4.2,4.2,4.2,4.2
Ebro,Nagore,9,3.75,3.75,3.75,3.75
Ebro,Nagore,10,4.0,3.0,4.0,4.0
Ebro,Nagore,11,4.0,3.2,4.1,4.1
Ebro,Nagore,12,5.0,5.0,5.0,5.0
Ebro,Oliana,1,53.0,46.125,52.19,51.85
Ebro,Oliana,2,52.583333333333336,46.125,57.8,53.25
Ebro,Oliana,3,51.666666666666664,45.2,58.2,53.904999999999994
Ebro,Oliana,4,47.583333333333336,46.875,54.48,57.44
Ebro,Oliana,5,63.54545454545455,57.857142857142854,66.78,68.41499999999999
Ebro,Oliana,6,76.0,76.6,77.45,76.065
Ebro,Oliana,7,70.375,71.0,73.44,72.215
Ebro,Oliana,8,56.77777777777778,54.4,60.25,61.355
Ebro,Oliana,9,50.55555555555556,40.75,50.63,53.335
Ebro,Oliana,10,46.5,41.5,47.519999999999996,49.790000000000006
Ebro,Oliana,11,43.77777777777778,37.8,50.36,55.089999999999996
Ebro,Oliana,12,41.666666666666664,39.5,50.17,53.214999999999996
Ebro,Pajares,1,14.583333333333334,13.875,11.809999999999999,14.280000000000001
Ebro,Pajares,2,17.166666666666668,16.875,15.45,17.875
Ebro,Pajares,3,19.533333333333335,19.3,20.61,23.195
Ebro,Pajares,4,25.166666666666668,24.125,24.41,27.04
Ebro,Pajares,5,30.545454545454547,28.857142857142858,26.810000000000002,29.244999999999997
Ebro,Pajares,6,29.5,25.6,26.7,28.68
Ebro,Pajares,7,26.25,23.5,23.3,24.945
Ebro,Pajares,8,17.11111111111111,15.4,16.2,17.185
Ebro,Pajares,9,14.444444444444445,12.75,13.01,13.73
Ebro,Pajares,10,12.75,11.25,11.459999999999999,12.245000000000001
Ebro,Pajares,11,11.0,8.6,10.32,11.26
Ebro,Pajares,12,12.222222222222221,10.25,11.4,12.555
Ebro,Parras (Las),1,4.0,4.0,4.0,4.0
Ebro,Parras (Las),2,4.0,4.0,4.0,4.0
Ebro,Parras (Las),3,4.0,4.0,4.0,4.0
Ebro,Parras (Las),4,4.0,4.0,4.0,4.0
Ebro,Parras (Las),5,4.0,4.0,4.0,4.0
Ebro,Parras (Las),6,4.0,4.0,4.0,4.0
Ebro,Parras (Las),7,4.0,4.0,4.0,4.0
Ebro,Parras (Las),8,4.0,4.0,4.0,4.0
Ebro,Parras (Las),9,4.0,4.0,4.0,4.0
Ebro,Parras (Las),10,4.0,4.0,4.0,4.0
Ebro,Parras (Las),11,4.0,4.0,4.0,4.0
Ebro,Parras (Las),12,4.0,4.0,4.0,4.0
Ebro,Pena,1,12.666666666666666,14.5,11.84,11.620000000000001
Ebro,Pena,2,15.25,14.5,13.75,12.6
Ebro,Pena,3,15.4,14.6,13.75,13.105
Ebro,Pena,4,15.833333333333334,15.25,13.6,13.38
Ebro,Pena,5,16.363636363636363,16.0,13.6,13.530000000000001
Ebro,Pena,6,16.5,16.0,13.6,13.325
Ebro,Pena,7,16.375,15.75,13.290000000000001,12.91
Ebro,Pena,8,15.666666666666666,14.6,12.39,12.03
Ebro,Pena,9,15.11111111111111,14.0,11.6,11.075
Ebro,Pena,10,14.5,13.0,11.4,10.9
Ebro,Pena,11,14.333333333333334,13.0,11.75,11.059999999999999
Ebro,Pena,12,14.666666666666666,13.0,12.16,11.76
Ebro,"Peña, La",1,12.333333333333334,11.5,11.7,11.14
Ebro,"Peña, La",2,13.25,12.375,13.1,12.2
Ebro,"Peña, La",3,13.2,12.4,13.51,13.0
Ebro,"Peña, La",4,13.416666666666666,12.625,13.6,13.515
Ebro,"Peña, La",5,13.909090909090908,13.285714285714286,14.66,13.775
Ebro,"Peña, La",6,14.0,13.4,13.9,13.055000000000001
Ebro,"Peña, La",7,12.0,10.75,12.75,12.004999999999999
Ebro,"Peña, La",8,12.444444444444445,12.2,11.540000000000001,10.825
Ebro,"Peña, La",9,11.333333333333334,9.25,10.15,9.18
Ebro,"Peña, La",10,9.25,6.0,8.42,8.66
Ebro,"Peña, La",11,11.0,8.8,11.01,10.425
Ebro,"Peña, La",12,12.11111111111111,11.5,11.72,10.879999999999999
Ebro,Puente de Santolea,1,14.583333333333334,15.0,15.95,15.95
Ebro,Puente de Santolea,2,15.166666666666666,14.875,16.4375,16.4375
Ebro,Puente de Santolea,3,14.8,15.1,16.1375,16.1375
Ebro,Puente de Santolea,4,16.166666666666668,15.875,16.8375,16.8375
Ebro,Puente de Santolea,5,15.636363636363637,16.285714285714285,15.9375,15.9375
Ebro,Puente de Santolea,6,16.0,16.6,15.6875,15.6875
Ebro,Puente de Santolea,7,14.75,15.0,14.575,14.575
Ebro,Puente de Santolea,8,12.222222222222221,10.2,12.7375,12.7375
Ebro,Puente de Santolea,9,11.333333333333334,9.0,11.6125,11.6125
Ebro,Puente de Santolea,10,10.375,9.5,12.35,12.35
Ebro,Puente de Santolea,11,12.0,11.0,12.75,12.75
Ebro,Puente de Santolea,12,14.333333333333334,15.25,15.169999999999998,15.169999999999998
Ebro,Rialb,1,261.9166666666667,229.25,271.41999999999996,276.03499999999997
Ebro,Rialb,2,281.4166666666667,242.75,287.25,286.925
Ebro,Rialb,3,294.4,261.1,319.88,304.395
Ebro,Rialb,4,284.9166666666667,244.25,332.2,315.78000000000003
Ebro,Rialb,5,308.09090909090907,265.0,349.54,348.69
Ebro,Rialb,6,351.6,305.6,350.29,358.45500000000004
Ebro,Rialb,7,321.625,271.5,322.02,335.03000000000003
Ebro,Rialb,8,259.0,209.0,267.46,284.235
Ebro,Rialb,9,211.55555555555554,156.75,216.08,238.33499999999998
Ebro,Rialb,10,204.125,139.5,207.65,224.78000000000003
Ebro,Rialb,11,213.66666666666666,144.8,231.81,235.74
Ebro,Rialb,12,238.88888888888889,150.75,238.64000000000001,255.45
Ebro,Ribarroja,1,198.58333333333334,199.625,200.66,201.305
Ebro,Ribarroja,2,199.25,200.0,200.9,200.925
Ebro,Ribarroja,3,200.06666666666666,201.4,199.9,200.60999999999999
Ebro,Ribarroja,4,197.16666666666666,200.125,199.44,201.08499999999998
Ebro,Ribarroja,5,196.72727272727272,197.85714285714286,199.01,200.79000000000002
Ebro,Ribarroja,6,200.6,201.2,201.39000000000001,202.145
Ebro,Ribarroja,7,203.625,202.25,201.68,201.72
Ebro,Ribarroja,8,201.22222222222223,198.8,202.94,203.185
Ebro,Ribarroja,9,202.11111111111111,200.0,202.35999999999999,202.14000000000001
Ebro,Ribarroja,10,197.625,196.0,199.09,200.62
Ebro,Ribarroja,11,201.77777777777777,200.4,201.63,201.68
Ebro,Ribarroja,12,196.77777777777777,192.0,199.51,200.005
Ebro,Sallente,1,2.5833333333333335,1.875,2.56,2.525
Ebro,Sallente,2,1.5,1.625,1.45,1.65
Ebro,Sallente,3,1.4,1.4,1.6,1.6949999999999998
Ebro,Sallente,4,2.0833333333333335,1.5,1.73,1.6800000000000002
Ebro,Sallente,5,2.3636363636363638,1.7142857142857142,1.89,2.1149999999999998
Ebro,Sallente,6,2.0,1.8,1.95,1.8350000000000002
Ebro,Sallente,7,1.25,1.75,1.92,2.1
Ebro,Sallente,8,1.3333333333333333,1.8,2.21,2.06
Ebro,Sallente,9,1.2222222222222223,1.5,1.8,1.6
Ebro,Sallente,10,1.25,1.0,1.6600000000000001,1.415
Ebro,Sallente,11,1.7777777777777777,1.4,2.58,2.5949999999999998
Ebro,Sallente,12,2.888888888888889,1.5,2.7600000000000002,2.75
Ebro,San Bartolomé,1,2.6666666666666665,2.5,2.48,1.7399999999999998
Ebro,San Bartolomé,2,2.9166666666666665,2.875,2.35,1.675
Ebro,San Bartolomé,3,3.0,3.0,2.4,1.7
Ebro,San Bartolomé,4,3.0,3.0,2.5,1.75
Ebro,San Bartolomé,5,3.090909090909091,3.0,2.65,1.825
Ebro,San Bartolomé,6,3.0,3.0,2.5,1.75
Ebro,San Bartolomé,7,3.0,3.0,2.56,1.78
Ebro,San Bartolomé,8,2.7777777777777777,2.6,2.52,1.7600000000000002
Ebro,San Bartolomé,9,2.5555555555555554,2.0,2.25,1.625
Ebro,San Bartolomé,10,2.5,2.0,2.7199999999999998,1.86
Ebro,San Bartolomé,11,2.4444444444444446,2.0,2.8,1.9
Ebro,San Bartolomé,12,2.5555555555555554,2.0,2.8,1.9
Ebro,San Lorenzo,1,9.0,9.0,9.0,9.0
Ebro,San Lorenzo,2,9.0,9.0,9.0,9.0
Ebro,San Lorenzo,3,9.0,9.0,9.0,9.0
Ebro,San Lorenzo,4,9.0,9.0,9.0,9.0
Ebro,San Lorenzo,5,9.0,9.0,9.0,9.0
Ebro,San Lorenzo,6,9.0,9.0,9.0,9.0
Ebro,San Lorenzo,7,9.0,9.0,9.0,9.0
Ebro,San Lorenzo,8,9.0,9.0,9.0,9.0
Ebro,San Lorenzo,9,9.0,9.0,9.0,9.0
Ebro,San Lorenzo,10,9.0,9.0,9.0,9.0
Ebro,San Lorenzo,11,9.0,9.0,9.0,9.0
Ebro,San Lorenzo,12,9.0,9.0,9.0,9.0
Ebro,San Salvador,1,126.625,126.625,131.5,131.5
Ebro,San Salvador,2,127.375,127.375,131.25,131.25
Ebro,San Salvador,3,126.6,126.6,131.8,131.8
Ebro,San Salvador,4,132.125,132.125,133.0,133.0
Ebro,San Salvador,5,135.0,135.0,135.0,135.0
Ebro,San Salvador,6,134.6,134.6,134.6,134.6
Ebro,San Salvador,7,124.0,124.0,124.0,124.0
Ebro,San Salvador,8,103.0,103.0,103.0,103.0
Ebro,San Salvador,9,91.25,91.25,91.25,91.25
Ebro,San Salvador,10,103.75,108.25,103.75,103.75
Ebro,San Salvador,11,109.66666666666667,113.4,109.2,109.2
Ebro,San Salvador,12,123.33333333333333,120.0,123.0,123.0
Ebro,Santa Ana,1,158.5,176.0,166.06,155.20499999999998
Ebro,Santa Ana,2,168.83333333333334,184.125,174.7,160.725
Ebro,Santa Ana,3,172.2,177.3,176.45999999999998,164.57
Ebro,Santa Ana,4,167.08333333333334,164.625,174.82999999999998,165.875
Ebro,Santa Ana,5,172.45454545454547,168.0,172.44,163.5
Ebro,Santa Ana,6,173.3,150.8,172.87,164.66500000000002
Ebro,Santa Ana,7,156.875,140.75,157.74,149.22
Ebro,Santa Ana,8,123.22222222222223,115.2,135.6,131.895
Ebro,Santa Ana,9,111.11111111111111,118.75,127.2,125.2
Ebro,Santa Ana,10,117.5,127.25,127.72,127.28
Ebro,Santa Ana,11,136.33333333333334,131.4,137.53,133.99
Ebro,Santa Ana,12,157.22222222222223,166.5,158.64000000000001,151.10999999999999
Ebro,Santa María de Belsué,1,1.0,1.0,1.0,1.425
Ebro,Santa María de Belsué,2,1.0,1.0,1.0,1.75
Ebro,Santa María de Belsué,3,1.0,1.0,1.85,2.6100000000000003
Ebro,Santa María de Belsué,4,1.0,1.0,2.15,3.2350000000000003
Ebro,Santa María de Belsué,5,1.0909090909090908,1.0,1.81,2.85
Ebro,Santa María de Belsué,6,1.0,1.0,1.7,2.575
Ebro,Santa María de Belsué,7,1.0,1.0,1.15,1.9949999999999999
Ebro,Santa María de Belsué,8,1.0,1.0,1.0,1.59
Ebro,Santa María de Belsué,9,1.0,1.0,1.0,1.1199999999999999
Ebro,Santa María de Belsué,10,1.0,1.0,1.0,1.1
Ebro,Santa María de Belsué,11,1.0,1.0,1.0,1.375
Ebro,Santa María de Belsué,12,1.0,1.0,1.04,1.545
Ebro,Santolea,1,6.0,6.0,13.559999999999999,27.54
Ebro,Santolea,2,6.0,6.0,16.85,29.425
Ebro,Santolea,3,4.333333333333333,3.5,19.3,32.505
Ebro,Santolea,4,6.833333333333333,7.25,20.05,34.760000000000005
Ebro,Santolea,5,9.909090909090908,12.142857142857142,20.32,35.555
Ebro,Santolea,6,6.0,6.0,18.05,33.39
Ebro,Santolea,7,6.0,6.0,16.07,30.25
Ebro,Santolea,8,6.0,6.0,14.14,26.65
Ebro,Santolea,9,6.0,6.0,12.25,24.125
Ebro,Santolea,10,6.0,6.0,8.24,21.705000000000002
Ebro,Santolea,11,6.0,6.0,7.05,21.32
Ebro,Santolea,12,6.0,6.0,6.85,23.34
Ebro,Sistema Aguas Limpias,1,9.083333333333334,6.625,6.93,6.37
Ebro,Sistema Aguas Limpias,2,7.083333333333333,3.625,4.35,4.1
Ebro,Sistema Aguas Limpias,3,7.2,3.8,3.9200000000000004,2.75
Ebro,Sistema Aguas Limpias,4,7.583333333333333,4.375,3.9299999999999997,2.575
Ebro,Sistema Aguas Limpias,5,8.181818181818182,4.857142857142857,6.21,4.86
Ebro,Sistema Aguas Limpias,6,10.5,7.0,10.85,10.584999999999999
Ebro,Sistema Aguas Limpias,7,10.5,7.0,14.330000000000002,15.38
Ebro,Sistema Aguas Limpias,8,13.444444444444445,13.0,14.87,15.115
Ebro,Sistema Aguas Limpias,9,11.444444444444445,8.25,12.9,11.809999999999999
Ebro,Sistema Aguas Limpias,10,10.875,7.75,11.35,10.345
